,file_name,actor,emotions,emotion_id,statement,image_path
374,data/speech-emotion-recognition-ravdess-data/Actor_24/03-01-07-01-01-01-24.wav,24,disgust,7,1,data/images/03-01-07-01-01-01-24.png
375,data/speech-emotion-recognition-ravdess-data/Actor_24/03-01-08-01-01-01-24.wav,24,surprise,8,1,data/images/03-01-08-01-01-01-24.png
376,data/speech-emotion-recognition-ravdess-data/Actor_24/03-01-01-01-02-01-24.wav,24,neutral,1,2,data/images/03-01-01-01-02-01-24.png
377,data/speech-emotion-recognition-ravdess-data/Actor_24/03-01-02-01-02-01-24.wav,24,calm,2,2,data/images/03-01-02-01-02-01-24.png
378,data/speech-emotion-recognition-ravdess-data/Actor_24/03-01-03-01-02-01-24.wav,24,happy,3,2,data/images/03-01-03-01-02-01-24.png
379,data/speech-emotion-recognition-ravdess-data/Actor_24/03-01-04-01-02-01-24.wav,24,sad,4,2,data/images/03-01-04-01-02-01-24.png
380,data/speech-emotion-recognition-ravdess-data/Actor_24/03-01-05-01-02-01-24.wav,24,angry,5,2,data/images/03-01-05-01-02-01-24.png
381,data/speech-emotion-recognition-ravdess-data/Actor_24/03-01-06-01-02-01-24.wav,24,fear,6,2,data/images/03-01-06-01-02-01-24.png
382,data/speech-emotion-recognition-ravdess-data/Actor_24/03-01-07-01-02-01-24.wav,24,disgust,7,2,data/images/03-01-07-01-02-01-24.png
383,data/speech-emotion-recognition-ravdess-data/Actor_24/03-01-08-01-02-01-24.wav,24,surprise,8,2,data/images/03-01-08-01-02-01-24.png
